20120602-20:35:33;337,708405;0,480943;162,418562;268,498779;0,476110;127,834853;225,974762;1,283127;277,257874;49,988003;95.52269;33,445267;30,498829;28514
20120602-20:40:00;325,071320;0,425357;138,271298;257,353027;0,421329;108,430245;225,359528;1,478425;235,053391;49,986004;95.278442;32,838039;30,092335;28534
20120602-20:45:00;336,413300;0,250542;84,285526;268,734253;0,245708;66,030157;225,438156;0,650582;136,576187;50,010002;90.859573;32,125076;29,482861;28549
20120602-20:50:01;341,613342;0,199789;68,250523;272,717682;0,195761;53,387432;225,647720;0,540539;108,924950;49,983006;89.548485;31,759592;29,146175;28558
20120602-20:55:00;344,674500;0,605006;208,530010;275,229401;0,601783;165,628434;225,162811;1,637505;362,152039;49,985004;96.791092;32,327629;29,279594;28576
20120602-21:00:00;369,929047;0,632396;233,941665;294,459747;0,630785;185,740736;225,293991;1,816311;403,871429;49,983006;96.232635;32,429203;29,279594;28608
20120602-21:05:00;324,463013;0,298878;96,974726;271,658051;0,270682;73,532841;224,676834;1,250262;159,376328;49,967022;93.471703;31,413134;28,726873;28631
20120602-21:10:00;353,720612;0,251347;88,906690;284,883820;0,247319;70,457240;225,556061;0,713874;154,525223;49,993999;96.963737;30,905235;28,266689;28643
20120602-21:15:00;336,138580;0,223957;75,280524;268,243683;0,219123;58,778414;223,899765;0,616286;120,567574;50,007000;89.936241;30,701998;28,162056;28657
20120602-21:20:01;329,957397;0,198178;65,390167;261,395325;0,194150;50,749797;225,228394;0,540539;103,588745;50,006001;89.193024;30,400843;27,857822;28666
20120602-21:25:00;325,189056;0,174010;56,586020;260,100220;0,169176;44,002714;225,542984;0,450689;89,035461;49,997002;88.514343;30,189714;27,642389;28674
20120602-21:30:01;298,384308;0,117618;35,095246;229,881119;0,111978;25,741721;224,097580;0,397128;52,167156;50,001999;85.749107;29,889172;27,349165;28680
20120602-21:35:00;330,232117;0,073310;24,209184;240,320450;0,073310;17,617796;224,742584;0,333595;19,819334;49,979008;47.38409;29,751497;27,140490;28683
20120602-21:40:00;323,403381;0,048336;15,632027;257,196045;0,040280;10,359857;224,637390;0,333595;3,867187;50,002998;14.878442;29,381191;26,842476;28684
20120602-21:45:00;316,653137;0,021751;6,887586;242,871399;0,016112;3,913144;224,123947;1,050369;0,000000;49,996002;0;29,178020;26,538233;28684
20120602-21:50:00;256,725098;0,017723;4,549990;153,411057;0,014501;2,224583;223,965714;1,050369;0,000000;49,987003;0;29,075766;26,231628;28684
20120602-21:55:00;141,382278;0,013695;1,936259;150,232162;0,008056;1,210270;224,203018;0,250796;0,000000;50,000000;0;28,873215;26,033262;28684
20120602-22:00:00;144,443436;0,016918;2,443636;149,408005;0,009667;1,444357;223,265564;0,333595;0,000000;50,025013;0;28,753183;25,926773;28684
20120602-22:05:00;140,087173;0,009667;1,354251;152,449539;0,005639;0,859693;224,584778;0,250796;0,000000;49,999001;0;28,575712;25,723627;28684
20120602-22:10:00;141,205673;0,004028;0,568776;138,752823;0,002417;0,335338;221,898560;1,050369;0,000000;50,019009;0;28,466188;25,418762;28684
20120602-22:15:00;139,302261;0,002417;0,336666;139,361130;0,000000;0,000000;225,372620;0,333595;0,000000;50,018005;0;28,268526;25,256596;28684
20120602-22:20:00;176,762192;0,000806;0,142400;141,617752;0,000000;0,000000;225,044678;0,250796;0,000000;50,009003;0;28,263630;25,153170;28684
